"Topic_code","Topic_desc","DataSet_code","DataSet_desc","Reporter_code","Reporter_desc","Flow_code","Flow_desc","Indicator_code","Indicator_desc","Partner_code","Partner_desc","Unit_code","Unit_desc","Year","Value","Value_flag","Notes_Export"
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MATE"," Textiles","WL","World","UC","US dollar at current prices",1996,2219820544," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MATE"," Textiles","WL","World","UC","US dollar at current prices",1997,2868136704," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MATE"," Textiles","WL","World","UC","US dollar at current prices",1998,3432800512," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MATE"," Textiles","WL","World","UC","US dollar at current prices",1999,4836795904," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MATE"," Textiles","WL","World","UC","US dollar at current prices",2000,5821771776," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MATE"," Textiles","WL","World","UC","US dollar at current prices",2001,5383440384," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MATE"," Textiles","WL","World","UC","US dollar at current prices",2002,5570537472," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MATE"," Textiles","WL","World","UC","US dollar at current prices",2003,5457229949," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MATE"," Textiles","WL","World","UC","US dollar at current prices",2004,5752037060," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MATE"," Textiles","WL","World","UC","US dollar at current prices",2005,6042585703," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MATE"," Textiles","WL","World","UC","US dollar at current prices",2006,5951385506," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MATE"," Textiles","WL","World","UC","US dollar at current prices",2007,5639839021," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MATE"," Textiles","WL","World","UC","US dollar at current prices",2008,5365846133," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MATE"," Textiles","WL","World","UC","US dollar at current prices",2009,4196530868," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MATE"," Textiles","WL","World","UC","US dollar at current prices",2010,5149515633," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MATE"," Textiles","WL","World","UC","US dollar at current prices",2011,5859171177," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MATE"," Textiles","WL","World","UC","US dollar at current prices",2012,6003237864," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MATE"," Textiles","WL","World","UC","US dollar at current prices",2013,6180062096," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MATE"," Textiles","WL","World","UC","US dollar at current prices",2014,6407661092," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MATE"," Textiles","WL","World","UC","US dollar at current prices",2015,6527626581," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MATE"," Textiles","WL","World","UC","US dollar at current prices",2016,6240558299," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACL"," Clothing","WL","World","UC","US dollar at current prices",1980,123183000," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACL"," Clothing","WL","World","UC","US dollar at current prices",1990,573000000," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACL"," Clothing","WL","World","UC","US dollar at current prices",1991,798000000," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACL"," Clothing","WL","World","UC","US dollar at current prices",1992,1121796992," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACL"," Clothing","WL","World","UC","US dollar at current prices",1993,1302541952," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACL"," Clothing","WL","World","UC","US dollar at current prices",1994,1822734000," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACL"," Clothing","WL","World","UC","US dollar at current prices",1995,1912225024," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACL"," Clothing","WL","World","UC","US dollar at current prices",1996,2394267648," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACL"," Clothing","WL","World","UC","US dollar at current prices",1997,3354806272," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACL"," Clothing","WL","World","UC","US dollar at current prices",1998,3749656064," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACL"," Clothing","WL","World","UC","US dollar at current prices",1999,3627471360," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACL"," Clothing","WL","World","UC","US dollar at current prices",2000,3601665792," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACL"," Clothing","WL","World","UC","US dollar at current prices",2001,3500667392," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACL"," Clothing","WL","World","UC","US dollar at current prices",2002,3342463232," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACL"," Clothing","WL","World","UC","US dollar at current prices",2003,3033339092," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACL"," Clothing","WL","World","UC","US dollar at current prices",2004,2570475307," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACL"," Clothing","WL","World","UC","US dollar at current prices",2005,2522915240," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACL"," Clothing","WL","World","UC","US dollar at current prices",2006,2516787252," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACL"," Clothing","WL","World","UC","US dollar at current prices",2007,2459253271," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACL"," Clothing","WL","World","UC","US dollar at current prices",2008,2544466550," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACL"," Clothing","WL","World","UC","US dollar at current prices",2009,2111542560," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACL"," Clothing","WL","World","UC","US dollar at current prices",2010,2293987436," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACL"," Clothing","WL","World","UC","US dollar at current prices",2011,2744029399," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
